,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
660,CS,6805,660,0.905670665,0.904034896,0.902944384,0.904216648
4954,CS,6805,4954,0.919302072,0.912758997,0.908942203,0.913667757
1895,CS,6805,1895,0.908396947,0.913849509,0.906761178,0.909669211
3540,CS,6805,3540,0.916030534,0.904580153,0.909487459,0.910032715
4816,CS,6805,4816,0.910032715,0.91221374,0.914394766,0.91221374
6041,CS,6805,6041,0.89912759,0.911668484,0.90785169,0.906215921
5412,CS,6805,5412,0.912758997,0.914394766,0.912758997,0.913304253
5915,CS,6805,5915,0.917666303,0.91221374,0.901853871,0.910577972
4935,CS,6805,4935,0.908942203,0.913849509,0.902399128,0.908396947
4831,CS,6805,4831,0.900763359,0.905670665,0.908942203,0.905125409
4341,CS,6805,4341,0.911123228,0.90785169,0.916575791,0.911850236
173,CS,6805,173,0.908396947,0.904034896,0.91221374,0.908215194
6392,CS,6805,6392,0.913849509,0.917121047,0.914940022,0.915303526
2147,CS,6805,2147,0.913849509,0.908396947,0.911123228,0.911123228
5088,CS,6805,5088,0.911668484,0.916030534,0.913849509,0.913849509
931,CS,6805,931,0.915485278,0.916030534,0.917666303,0.916394039
7884,CS,6805,7884,0.896747237,0.775647693,0.904030493,0.858808474
4123,CS,6805,4123,0.910577972,0.918756816,0.914940022,0.91475827
448,CS,6805,448,0.911123228,0.911668484,0.91221374,0.911668484
632,CS,6805,632,0.91221374,0.920392585,0.910032715,0.914213013
7108,CS,6805,7108,0.906184048,0.870004667,0.909176775,0.89512183
4094,CS,6805,4094,0.91221374,0.902944384,0.916575791,0.910577972
3465,CS,6805,3465,0.918756816,0.905670665,0.911123228,0.911850236
6949,CS,6805,6949,0.908117622,0.889338119,0.910231233,0.902562324
3397,CS,6805,3397,0.902399128,0.913849509,0.901853871,0.906034169
8300,CS,6805,8300,0.891688328,0.725064573,0.901271661,0.839341521
4040,CS,6805,4040,0.919302072,0.906761178,0.922028353,0.916030534
570,CS,6805,570,0.910577972,0.906761178,0.904034896,0.907124682
7474,CS,6805,7474,0.901733181,0.825501249,0.906749534,0.877994655
3253,CS,6805,3253,0.908396947,0.906215921,0.917666303,0.910759724
593,CS,6805,593,0.910577972,0.911123228,0.900763359,0.907488186
7969,CS,6805,7969,0.895713566,0.7653122,0.903466789,0.854830852
2252,CS,6805,2252,0.908396947,0.908942203,0.906761178,0.908033442
5499,CS,6805,5499,0.909487459,0.917666303,0.906761178,0.91130498
4640,CS,6805,4640,0.904580153,0.905670665,0.916030534,0.908760451
5615,CS,6805,5615,0.909487459,0.908396947,0.913304253,0.91039622
5912,CS,6805,5912,0.907306434,0.902399128,0.915485278,0.908396947
4634,CS,6805,4634,0.90785169,0.910032715,0.904580153,0.907488186
6101,CS,6805,6101,0.914940022,0.913849509,0.902944384,0.910577972
2240,CS,6805,2240,0.908942203,0.909487459,0.899672846,0.906034169
1762,CS,6805,1762,0.921483097,0.91221374,0.907306434,0.913667757
1997,CS,6805,1997,0.904580153,0.914940022,0.922028353,0.913849509
5820,CS,6805,5820,0.902399128,0.905670665,0.907306434,0.905125409
2077,CS,6805,2077,0.904580153,0.905670665,0.913849509,0.908033442
1687,CS,6805,1687,0.905125409,0.908942203,0.908942203,0.907669938
3795,CS,6805,3795,0.915485278,0.907306434,0.914394766,0.912395493
1181,CS,6805,1181,0.902944384,0.912758997,0.914394766,0.910032715
384,CS,6805,384,0.91221374,0.911123228,0.918211559,0.913849509
1344,CS,6805,1344,0.916030534,0.908942203,0.911668484,0.91221374
4758,CS,6805,4758,0.906215921,0.908942203,0.902399128,0.905852417
5490,CS,6805,5490,0.909487459,0.91221374,0.910577972,0.910759724
6500,CS,6805,6500,0.917121047,0.922028353,0.899672846,0.912940749
4193,CS,6805,4193,0.920392585,0.905125409,0.905125409,0.910214467
1323,CS,6805,1323,0.902399128,0.916030534,0.904034896,0.907488186
2307,CS,6805,2307,0.906215921,0.920937841,0.910577972,0.912577245
5239,CS,6805,5239,0.907306434,0.913849509,0.911123228,0.910759724
2529,CS,6805,2529,0.913849509,0.91221374,0.910577972,0.91221374
1939,CS,6805,1939,0.918211559,0.913304253,0.908942203,0.913486005
1918,CS,6805,1918,0.911668484,0.908942203,0.913304253,0.91130498
5935,CS,6805,5935,0.912758997,0.897491821,0.909487459,0.906579426
5553,CS,6805,5553,0.91221374,0.916030534,0.904580153,0.910941476
7436,CS,6805,7436,0.902195293,0.830121822,0.907001542,0.879772886
4551,CS,6805,4551,0.910577972,0.914940022,0.91221374,0.912577245
7447,CS,6805,7447,0.902061524,0.828784288,0.906928593,0.879258135
2761,CS,6805,2761,0.910032715,0.912758997,0.913304253,0.912031988
7165,CS,6805,7165,0.90549088,0.863073807,0.908798762,0.892454483
7546,CS,6805,7546,0.900857601,0.816746478,0.906272044,0.874625374
4262,CS,6805,4262,0.906761178,0.910577972,0.920392585,0.912577245
7867,CS,6805,7867,0.896953971,0.777714792,0.904143233,0.859603999
2677,CS,6805,2677,0.905670665,0.916030534,0.912758997,0.911486732
4151,CS,6805,4151,0.913849509,0.916575791,0.911123228,0.913849509
1505,CS,6805,1505,0.912758997,0.911123228,0.912758997,0.91221374
151,CS,6805,151,0.919302072,0.911123228,0.910032715,0.913486005
6661,CS,6805,6661,0.911668484,0.905670665,0.910032715,0.909123955
1240,CS,6805,1240,0.919302072,0.920937841,0.913304253,0.917848055
6558,CS,6805,6558,0.91221374,0.905125409,0.911668484,0.909669211
6663,CS,6805,6663,0.920937841,0.906215921,0.907306434,0.911486732
575,CS,6805,575,0.91221374,0.906215921,0.911668484,0.910032715
1697,CS,6805,1697,0.924754635,0.917121047,0.913304253,0.918393312
3744,CS,6805,3744,0.911668484,0.902944384,0.908942203,0.90785169
809,CS,6805,809,0.90785169,0.916575791,0.906215921,0.910214467
2102,CS,6805,2102,0.898582334,0.908942203,0.911668484,0.906397674
8235,CS,6805,8235,0.892478783,0.732968186,0.901702728,0.842383232
1823,CS,6805,1823,0.904580153,0.919847328,0.918756816,0.914394766
513,CS,6805,513,0.902944384,0.914940022,0.90348964,0.907124682
3469,CS,6805,3469,0.906215921,0.920392585,0.914940022,0.913849509
527,CS,6805,527,0.901853871,0.911668484,0.913304253,0.908942203
1272,CS,6805,1272,0.910032715,0.909487459,0.906215921,0.908578699
6488,CS,6805,6488,0.902944384,0.923664122,0.920937841,0.915848782
3914,CS,6805,3914,0.904580153,0.919302072,0.914394766,0.912758997
1251,CS,6805,1251,0.921483097,0.907306434,0.913849509,0.914213013
5876,CS,6805,5876,0.902399128,0.905125409,0.911123228,0.906215921
1238,CS,6805,1238,0.913849509,0.909487459,0.910032715,0.911123228
4750,CS,6805,4750,0.907306434,0.911668484,0.909487459,0.909487459
3582,CS,6805,3582,0.912758997,0.904034896,0.919302072,0.912031988
2897,CS,6805,2897,0.904580153,0.914940022,0.912758997,0.910759724
8147,CS,6805,8147,0.893548936,0.743668461,0.902286327,0.846501242
7846,CS,6805,7846,0.897209349,0.780268267,0.904282501,0.860586706
7718,CS,6805,7718,0.898765936,0.795832303,0.905131373,0.866576537
6132,CS,6805,6132,0.914940022,0.92257361,0.906215921,0.914576518
6445,CS,6805,6445,0.917121047,0.916575791,0.908396947,0.914031261
3142,CS,6805,3142,0.904580153,0.900763359,0.909487459,0.904943657
2642,CS,6805,2642,0.907306434,0.91221374,0.910032715,0.909850963
4521,CS,6805,4521,0.917121047,0.918756816,0.901308615,0.912395493
5574,CS,6805,5574,0.917666303,0.91221374,0.916030534,0.915303526
4657,CS,6805,4657,0.915485278,0.918211559,0.914394766,0.916030534
2683,CS,6805,2683,0.916030534,0.919302072,0.914394766,0.916575791
8343,CS,6805,8343,0.891165412,0.71983603,0.900986493,0.837329311
6034,CS,6805,6034,0.908396947,0.907306434,0.906215921,0.907306434
938,CS,6805,938,0.905125409,0.911123228,0.908942203,0.908396947
3999,CS,6805,3999,0.908396947,0.899672846,0.90785169,0.905307161
6618,CS,6805,6618,0.908942203,0.900763359,0.911123228,0.90694293
2668,CS,6805,2668,0.913304253,0.911668484,0.911123228,0.912031988
5552,CS,6805,5552,0.914394766,0.910032715,0.910577972,0.911668484
3602,CS,6805,3602,0.914394766,0.908942203,0.911668484,0.911668484
6433,CS,6805,6433,0.916030534,0.901853871,0.90785169,0.908578699
2508,CS,6805,2508,0.913304253,0.925299891,0.906761178,0.915121774
6437,CS,6805,6437,0.917121047,0.911123228,0.912758997,0.913667757
4131,CS,6805,4131,0.914394766,0.910032715,0.912758997,0.912395493
6956,CS,6805,6956,0.908032496,0.888486961,0.91018481,0.902234755
8051,CS,6805,8051,0.894716377,0.755341489,0.902922981,0.850993615
4891,CS,6805,4891,0.900763359,0.916030534,0.906215921,0.907669938
356,CS,6805,356,0.910577972,0.905670665,0.91221374,0.909487459
8194,CS,6805,8194,0.892977377,0.737953541,0.901974632,0.84430185
6295,CS,6805,6295,0.91221374,0.912758997,0.910032715,0.911668484
1334,CS,6805,1334,0.905125409,0.908942203,0.904580153,0.906215921
5263,CS,6805,5263,0.908396947,0.902944384,0.908942203,0.906761178
6727,CS,6805,6727,0.912758997,0.901853871,0.914394766,0.909669211
7562,CS,6805,7562,0.900663027,0.814800973,0.906165935,0.873876645
1467,CS,6805,1467,0.907306434,0.910577972,0.898582334,0.905488913
7899,CS,6805,7899,0.896564824,0.773823783,0.903931015,0.858106541
5591,CS,6805,5591,0.90785169,0.907306434,0.904580153,0.906579426
2369,CS,6805,2369,0.914394766,0.906215921,0.90785169,0.909487459
6305,CS,6805,6305,0.909487459,0.917121047,0.913304253,0.913304253
3825,CS,6805,3825,0.908942203,0.911123228,0.911123228,0.91039622
2236,CS,6805,2236,0.905670665,0.913849509,0.917121047,0.91221374
4878,CS,6805,4878,0.909487459,0.912758997,0.906215921,0.909487459
7428,CS,6805,7428,0.90229258,0.831094575,0.907054597,0.88014725
3983,CS,6805,3983,0.910577972,0.916030534,0.913849509,0.913486005
5187,CS,6805,5187,0.909487459,0.91221374,0.905670665,0.909123955
4635,CS,6805,4635,0.906761178,0.920392585,0.914394766,0.913849509
7601,CS,6805,7601,0.900188755,0.810058806,0.905907294,0.872051618
3015,CS,6805,3015,0.912758997,0.911668484,0.911668484,0.912031988
609,CS,6805,609,0.918756816,0.920937841,0.905125409,0.914940022
2911,CS,6805,2911,0.920392585,0.908942203,0.910032715,0.913122501
6794,CS,6805,6794,0.909487459,0.916575791,0.914940022,0.913667757
1840,CS,6805,1840,0.910032715,0.911123228,0.910032715,0.91039622
7954,CS,6805,7954,0.895895978,0.76713611,0.903566266,0.855532785
5416,CS,6805,5416,0.909487459,0.905125409,0.917666303,0.910759724
2849,CS,6805,2849,0.906761178,0.904580153,0.909487459,0.90694293
1570,CS,6805,1570,0.919302072,0.906761178,0.913304253,0.913122501
3730,CS,6805,3730,0.912758997,0.904580153,0.901853871,0.906397674
6411,CS,6805,6411,0.916575791,0.914394766,0.907306434,0.912758997
8266,CS,6805,8266,0.892101797,0.729198771,0.901497142,0.84093257
2041,CS,6805,2041,0.912758997,0.907306434,0.906761178,0.908942203
898,CS,6805,898,0.908942203,0.917121047,0.914940022,0.913667757
28,CS,6805,28,0.913304253,0.910577972,0.905670665,0.909850963
5494,CS,6805,5494,0.91221374,0.912758997,0.910577972,0.911850236
1218,CS,6805,1218,0.919302072,0.910032715,0.909487459,0.912940749
7618,CS,6805,7618,0.89998202,0.807991707,0.905794553,0.871256094
2410,CS,6805,2410,0.90785169,0.91221374,0.909487459,0.909850963
1026,CS,6805,1026,0.905670665,0.911123228,0.908942203,0.908578699
8279,CS,6805,8279,0.891943706,0.727618048,0.901410929,0.840324227
4032,CS,6805,4032,0.904580153,0.913849509,0.90785169,0.908760451
3938,CS,6805,3938,0.913304253,0.911668484,0.915485278,0.913486005
6999,CS,6805,6999,0.90750958,0.883258417,0.909899642,0.900222546
35,CS,6805,35,0.908396947,0.914394766,0.90785169,0.910214467
4818,CS,6805,4818,0.916030534,0.912758997,0.911668484,0.913486005
1196,CS,6805,1196,0.904034896,0.91221374,0.908942203,0.908396947
4741,CS,6805,4741,0.917666303,0.910032715,0.91221374,0.913304253
2209,CS,6805,2209,0.911123228,0.910032715,0.904034896,0.908396947
4948,CS,6805,4948,0.902944384,0.913849509,0.90348964,0.906761178
8198,CS,6805,8198,0.892928734,0.737467165,0.901948105,0.844114668
6082,CS,6805,6082,0.906761178,0.911668484,0.911123228,0.909850963
6327,CS,6805,6327,0.914394766,0.919302072,0.91221374,0.915303526
3995,CS,6805,3995,0.909487459,0.914940022,0.90785169,0.910759724
2023,CS,6805,2023,0.904034896,0.914394766,0.915485278,0.91130498
1492,CS,6805,1492,0.913304253,0.905125409,0.911668484,0.910032715
7738,CS,6805,7738,0.89852272,0.793400423,0.904998736,0.865640626
7426,CS,6805,7426,0.902316901,0.831337763,0.90706786,0.880240841
4919,CS,6805,4919,0.908396947,0.905125409,0.915485278,0.909669211
6741,CS,6805,6741,0.913304253,0.917121047,0.913849509,0.91475827
2064,CS,6805,2064,0.910032715,0.902944384,0.904580153,0.905852417
5869,CS,6805,5869,0.910032715,0.909487459,0.916575791,0.912031988
2561,CS,6805,2561,0.905125409,0.91221374,0.90348964,0.90694293
5620,CS,6805,5620,0.908396947,0.910577972,0.912758997,0.910577972
7322,CS,6805,7322,0.903581629,0.843983543,0.907757568,0.88510758
7488,CS,6805,7488,0.901562929,0.823798932,0.906656688,0.877339517
6398,CS,6805,6398,0.908396947,0.90785169,0.911123228,0.909123955
7692,CS,6805,7692,0.899082118,0.798993748,0.9053038,0.867793222
2949,CS,6805,2949,0.913304253,0.90348964,0.905125409,0.907306434
6880,CS,6805,6880,0.90895672,0.897728107,0.910688827,0.905791218
3508,CS,6805,3508,0.916575791,0.911668484,0.905125409,0.911123228
3482,CS,6805,3482,0.913849509,0.91221374,0.90348964,0.909850963
5556,CS,6805,5556,0.904580153,0.908396947,0.906215921,0.906397674
3154,CS,6805,3154,0.908396947,0.91221374,0.908942203,0.909850963
1449,CS,6805,1449,0.90348964,0.908396947,0.913304253,0.908396947
7653,CS,6805,7653,0.899556391,0.803735916,0.90556244,0.869618249
5214,CS,6805,5214,0.901308615,0.906215921,0.907306434,0.904943657
3697,CS,6805,3697,0.907306434,0.904580153,0.910577972,0.907488186
2799,CS,6805,2799,0.911123228,0.914394766,0.904034896,0.909850963
7294,CS,6805,7294,0.903922132,0.847388176,0.907943259,0.886417856
4718,CS,6805,4718,0.913849509,0.913304253,0.91221374,0.913122501
6232,CS,6805,6232,0.909487459,0.916575791,0.917121047,0.914394766
427,CS,6805,427,0.90785169,0.916575791,0.916575791,0.913667757
3302,CS,6805,3302,0.90785169,0.913304253,0.906215921,0.909123955
6191,CS,6805,6191,0.90785169,0.908942203,0.907306434,0.908033442
261,CS,6805,261,0.908396947,0.908942203,0.905125409,0.907488186
4534,CS,6805,4534,0.917121047,0.90785169,0.909487459,0.911486732
4226,CS,6805,4226,0.910032715,0.906761178,0.904034896,0.90694293
5012,CS,6805,5012,0.907306434,0.915485278,0.912758997,0.911850236
6736,CS,6805,6736,0.910032715,0.905125409,0.905125409,0.906761178
1841,CS,6805,1841,0.913304253,0.910577972,0.912758997,0.91221374
1187,CS,6805,1187,0.914940022,0.915485278,0.912758997,0.914394766
2693,CS,6805,2693,0.908396947,0.907306434,0.914394766,0.910032715
1807,CS,6805,1807,0.911123228,0.918756816,0.905670665,0.911850236
292,CS,6805,292,0.90348964,0.90785169,0.910577972,0.907306434
4091,CS,6805,4091,0.908396947,0.907306434,0.913849509,0.909850963
2435,CS,6805,2435,0.918211559,0.908396947,0.910577972,0.912395493
3039,CS,6805,3039,0.908942203,0.90348964,0.905125409,0.905852417
156,CS,6805,156,0.910577972,0.909487459,0.923118866,0.914394766
4313,CS,6805,4313,0.910577972,0.917666303,0.905670665,0.91130498
5789,CS,6805,5789,0.918756816,0.912758997,0.905670665,0.912395493
1635,CS,6805,1635,0.905125409,0.907306434,0.910032715,0.907488186
7826,CS,6805,7826,0.897452566,0.782700147,0.904415137,0.861522617
8088,CS,6805,8088,0.894266426,0.750842509,0.902677604,0.84926218
604,CS,6805,604,0.910032715,0.901308615,0.916575791,0.909305707
8060,CS,6805,8060,0.894606929,0.754247142,0.902863294,0.850572455
1252,CS,6805,1252,0.911668484,0.906761178,0.90785169,0.908760451
1909,CS,6805,1909,0.904034896,0.908396947,0.905125409,0.905852417
5081,CS,6805,5081,0.900218103,0.905670665,0.911123228,0.905670665
144,CS,6805,144,0.91221374,0.916030534,0.917121047,0.915121774
2705,CS,6805,2705,0.905670665,0.906215921,0.909487459,0.907124682
486,CS,6805,486,0.917666303,0.910032715,0.910577972,0.912758997
2998,CS,6805,2998,0.91221374,0.913304253,0.913849509,0.913122501
100,CS,6805,100,0.916030534,0.913849509,0.913849509,0.914576518
4055,CS,6805,4055,0.914940022,0.916575791,0.90348964,0.911668484
6557,CS,6805,6557,0.914394766,0.910577972,0.909487459,0.911486732
160,CS,6805,160,0.90785169,0.906761178,0.910032715,0.908215194
571,CS,6805,571,0.917121047,0.904580153,0.909487459,0.91039622
5996,CS,6805,5996,0.91221374,0.907306434,0.907306434,0.908942203
7028,CS,6805,7028,0.907156915,0.87973219,0.90970732,0.898865475
540,CS,6805,540,0.905670665,0.908942203,0.917666303,0.910759724
1630,CS,6805,1630,0.906761178,0.914394766,0.913304253,0.911486732
6575,CS,6805,6575,0.913304253,0.907306434,0.911668484,0.910759724
7566,CS,6805,7566,0.900614384,0.814314597,0.906139407,0.873689463
1000,CS,6805,1000,0.911123228,0.910032715,0.912758997,0.91130498
3250,CS,6805,3250,0.912758997,0.911668484,0.906761178,0.91039622
6579,CS,6805,6579,0.912758997,0.910577972,0.914394766,0.912577245
645,CS,6805,645,0.910032715,0.906761178,0.914394766,0.91039622
5905,CS,6805,5905,0.913849509,0.911123228,0.907306434,0.910759724
5359,CS,6805,5359,0.916575791,0.910032715,0.909487459,0.912031988
1466,CS,6805,1466,0.907306434,0.908396947,0.915485278,0.91039622
1230,CS,6805,1230,0.914394766,0.914394766,0.910577972,0.913122501
2478,CS,6805,2478,0.912758997,0.911668484,0.908942203,0.911123228
6362,CS,6805,6362,0.906761178,0.905125409,0.90785169,0.906579426
8106,CS,6805,8106,0.894047531,0.748653817,0.902558231,0.84841986
1167,CS,6805,1167,0.91221374,0.908396947,0.908942203,0.909850963
7898,CS,6805,7898,0.896576985,0.773945377,0.903937647,0.858153336
8248,CS,6805,8248,0.892320692,0.731387463,0.901616515,0.84177489
7164,CS,6805,7164,0.905503041,0.863195401,0.908805394,0.892501279
36,CS,6805,36,0.904580153,0.902944384,0.906215921,0.904580153
7135,CS,6805,7135,0.905855706,0.866721628,0.908997717,0.89385835
8104,CS,6805,8104,0.894071852,0.748897005,0.902571495,0.848513451
7460,CS,6805,7460,0.901903433,0.827203565,0.906842379,0.878649792
1518,CS,6805,1518,0.908942203,0.902399128,0.90785169,0.906397674
6981,CS,6805,6981,0.907728475,0.88544711,0.910019015,0.901064866
2160,CS,6805,2160,0.901308615,0.911123228,0.906761178,0.906397674
7130,CS,6805,7130,0.90591651,0.867329598,0.909030876,0.894092328
7672,CS,6805,7672,0.899325335,0.801425629,0.905436436,0.868729133
1229,CS,6805,1229,0.91221374,0.917666303,0.90785169,0.912577245
7099,CS,6805,7099,0.906293496,0.871099013,0.909236462,0.89554299
908,CS,6805,908,0.917666303,0.901853871,0.908396947,0.909305707
6198,CS,6805,6198,0.911123228,0.910577972,0.909487459,0.91039622
2904,CS,6805,2904,0.905670665,0.908942203,0.909487459,0.908033442
1573,CS,6805,1573,0.910577972,0.902399128,0.912758997,0.908578699
1722,CS,6805,1722,0.908396947,0.90785169,0.904580153,0.90694293
4185,CS,6805,4185,0.908942203,0.921483097,0.911123228,0.913849509
3261,CS,6805,3261,0.917121047,0.913304253,0.911668484,0.914031261
6809,CS,6805,6809,0.909705562,0.90477721,0.911199755,0.908560842
375,CS,6805,375,0.909487459,0.908396947,0.905670665,0.90785169
2165,CS,6805,2165,0.905670665,0.910032715,0.91221374,0.909305707
4689,CS,6805,4689,0.913849509,0.918756816,0.908942203,0.913849509
2753,CS,6805,2753,0.91221374,0.907306434,0.914394766,0.91130498
4532,CS,6805,4532,0.910032715,0.921483097,0.915485278,0.91566703
4995,CS,6805,4995,0.909487459,0.905670665,0.91221374,0.909123955
3954,CS,6805,3954,0.906215921,0.917121047,0.906761178,0.910032715
2326,CS,6805,2326,0.913849509,0.905125409,0.917666303,0.91221374
1348,CS,6805,1348,0.909487459,0.906761178,0.905670665,0.907306434
3516,CS,6805,3516,0.902944384,0.911668484,0.908942203,0.90785169
7006,CS,6805,7006,0.907424454,0.882407259,0.90985322,0.899894977
885,CS,6805,885,0.906761178,0.913849509,0.91221374,0.910941476
8211,CS,6805,8211,0.892770643,0.735886443,0.901861891,0.843506326
3663,CS,6805,3663,0.916030534,0.918756816,0.91221374,0.91566703
737,CS,6805,737,0.906761178,0.917666303,0.919302072,0.914576518
5026,CS,6805,5026,0.909487459,0.912758997,0.908942203,0.91039622
2475,CS,6805,2475,0.911668484,0.909487459,0.905670665,0.908942203
6329,CS,6805,6329,0.910577972,0.904580153,0.909487459,0.908215194
1530,CS,6805,1530,0.899672846,0.90785169,0.901853871,0.903126136
1695,CS,6805,1695,0.907306434,0.904580153,0.911668484,0.90785169
1170,CS,6805,1170,0.906761178,0.910032715,0.905670665,0.907488186
2734,CS,6805,2734,0.908942203,0.91221374,0.918756816,0.913304253
1138,CS,6805,1138,0.910577972,0.915485278,0.917666303,0.914576518
3770,CS,6805,3770,0.908396947,0.908396947,0.909487459,0.908760451
6175,CS,6805,6175,0.909487459,0.910577972,0.910577972,0.910214467
5504,CS,6805,5504,0.91221374,0.913304253,0.902399128,0.909305707
785,CS,6805,785,0.904580153,0.896401309,0.902944384,0.901308615
3923,CS,6805,3923,0.907306434,0.918211559,0.911123228,0.91221374
3396,CS,6805,3396,0.905125409,0.907306434,0.906215921,0.906215921
6014,CS,6805,6014,0.909487459,0.908396947,0.90785169,0.908578699
383,CS,6805,383,0.913304253,0.912758997,0.912758997,0.912940749
5127,CS,6805,5127,0.909487459,0.915485278,0.912758997,0.912577245
1329,CS,6805,1329,0.910577972,0.909487459,0.90348964,0.90785169
7892,CS,6805,7892,0.89664995,0.774674941,0.903977438,0.85843411
1555,CS,6805,1555,0.912758997,0.910032715,0.915485278,0.912758997
5886,CS,6805,5886,0.90348964,0.911668484,0.898582334,0.904580153
3511,CS,6805,3511,0.911668484,0.911668484,0.91221374,0.911850236
5792,CS,6805,5792,0.915485278,0.916575791,0.908942203,0.913667757
5989,CS,6805,5989,0.908942203,0.908396947,0.906215921,0.90785169
276,CS,6805,276,0.910577972,0.912758997,0.910032715,0.911123228
3902,CS,6805,3902,0.901308615,0.910577972,0.905670665,0.905852417
4300,CS,6805,4300,0.910032715,0.915485278,0.910032715,0.911850236
2038,CS,6805,2038,0.913849509,0.908396947,0.90785169,0.910032715
5619,CS,6805,5619,0.909487459,0.906761178,0.912758997,0.909669211
700,CS,6805,700,0.905670665,0.89912759,0.905670665,0.90348964
5424,CS,6805,5424,0.91221374,0.914940022,0.914394766,0.913849509
8319,CS,6805,8319,0.891457272,0.722754287,0.901145656,0.838452405
4733,CS,6805,4733,0.922028353,0.909487459,0.90785169,0.913122501
3876,CS,6805,3876,0.912758997,0.910032715,0.908942203,0.910577972
6805,CS,6805,6805,0.909774436,0.906541162,0.910874515,0.909063371
6190,CS,6805,6190,0.911123228,0.909487459,0.908396947,0.909669211
8209,CS,6805,8209,0.892794964,0.736129631,0.901875155,0.843599917
2889,CS,6805,2889,0.910032715,0.917121047,0.902399128,0.909850963
7894,CS,6805,7894,0.896625629,0.774431753,0.903964174,0.858340519
7146,CS,6805,7146,0.905721936,0.865384093,0.908924767,0.893343599
8068,CS,6805,8068,0.894509643,0.75327439,0.90281024,0.850198091
5266,CS,6805,5266,0.913849509,0.90785169,0.921483097,0.914394766
4597,CS,6805,4597,0.91221374,0.908942203,0.911123228,0.910759724
1280,CS,6805,1280,0.901308615,0.921483097,0.920392585,0.914394766
6627,CS,6805,6627,0.907306434,0.910032715,0.908942203,0.908760451
4774,CS,6805,4774,0.909487459,0.912758997,0.916030534,0.912758997
8047,CS,6805,8047,0.89476502,0.755827865,0.902949508,0.851180798
5185,CS,6805,5185,0.907306434,0.916030534,0.909487459,0.910941476
258,CS,6805,258,0.910032715,0.904034896,0.910032715,0.908033442
2479,CS,6805,2479,0.904034896,0.90348964,0.912758997,0.906761178
2915,CS,6805,2915,0.915485278,0.910577972,0.908396947,0.911486732
5854,CS,6805,5854,0.907306434,0.910577972,0.910032715,0.909305707
3789,CS,6805,3789,0.902399128,0.911123228,0.906761178,0.906761178
8334,CS,6805,8334,0.891274859,0.720930376,0.901046179,0.837750472
5834,CS,6805,5834,0.91221374,0.912758997,0.909487459,0.911486732
1924,CS,6805,1924,0.907306434,0.910577972,0.918211559,0.912031988
4682,CS,6805,4682,0.901853871,0.905125409,0.908942203,0.905307161
5210,CS,6805,5210,0.913849509,0.909487459,0.906761178,0.910032715
5661,CS,6805,5661,0.909487459,0.916575791,0.913849509,0.913304253
2007,CS,6805,2007,0.916030534,0.909487459,0.910577972,0.912031988
6796,CS,6805,6796,0.910577972,0.907306434,0.90785169,0.908578699
1403,CS,6805,1403,0.912758997,0.914394766,0.914394766,0.913849509
4678,CS,6805,4678,0.911123228,0.912758997,0.90785169,0.910577972
2345,CS,6805,2345,0.911668484,0.906215921,0.917666303,0.911850236
273,CS,6805,273,0.912758997,0.909487459,0.908396947,0.910214467
998,CS,6805,998,0.911668484,0.91221374,0.908942203,0.910941476
567,CS,6805,567,0.911123228,0.909487459,0.912758997,0.911123228
424,CS,6805,424,0.906761178,0.915485278,0.913849509,0.912031988
1712,CS,6805,1712,0.904580153,0.910032715,0.906761178,0.907124682
3275,CS,6805,3275,0.914394766,0.910577972,0.910577972,0.911850236
5165,CS,6805,5165,0.914940022,0.910577972,0.911123228,0.91221374
7938,CS,6805,7938,0.896090552,0.769081615,0.903672375,0.856281514
1770,CS,6805,1770,0.905125409,0.906761178,0.909487459,0.907124682
5662,CS,6805,5662,0.907306434,0.914940022,0.909487459,0.910577972
7062,CS,6805,7062,0.906743447,0.875597992,0.909481838,0.897274426
3888,CS,6805,3888,0.904034896,0.916575791,0.904034896,0.908215194
6995,CS,6805,6995,0.907558223,0.883744793,0.90992617,0.900409729
3235,CS,6805,3235,0.901308615,0.90785169,0.913304253,0.907488186
6931,CS,6805,6931,0.908336517,0.891526811,0.910350605,0.903404644
5473,CS,6805,5473,0.917121047,0.912758997,0.912758997,0.914213013
1824,CS,6805,1824,0.919847328,0.911123228,0.90348964,0.911486732
8358,CS,6805,8358,0.890982999,0.718012119,0.900887016,0.836627378
2075,CS,6805,2075,0.909487459,0.909487459,0.908942203,0.909305707
7237,CS,6805,7237,0.9046153,0.854319036,0.908321272,0.889085203
1730,CS,6805,1730,0.914940022,0.908396947,0.906761178,0.910032715
7229,CS,6805,7229,0.904712587,0.855291788,0.908374327,0.889459567
862,CS,6805,862,0.910032715,0.90785169,0.910032715,0.909305707
98,CS,6805,98,0.913304253,0.916575791,0.90348964,0.911123228
3423,CS,6805,3423,0.902944384,0.909487459,0.919847328,0.910759724
4893,CS,6805,4893,0.916575791,0.913849509,0.910032715,0.913486005
2499,CS,6805,2499,0.917121047,0.913304253,0.913304253,0.914576518
458,CS,6805,458,0.91221374,0.90785169,0.914940022,0.911668484
6599,CS,6805,6599,0.916030534,0.917666303,0.90785169,0.913849509
7424,CS,6805,7424,0.902341223,0.831580951,0.907081124,0.880334433
1055,CS,6805,1055,0.905670665,0.910032715,0.908396947,0.908033442
