,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
1058,Cora,1433,1058,0.830882353,0.819852941,0.794117647,0.81495098
908,Cora,1433,908,0.786764706,0.808823529,0.783088235,0.792892157
752,Cora,1433,752,0.805147059,0.794117647,0.808823529,0.802696078
984,Cora,1433,984,0.790441176,0.808823529,0.797794118,0.799019608
7,Cora,1433,7,0.823529412,0.808823529,0.808823529,0.81372549
1007,Cora,1433,1007,0.827205882,0.805147059,0.801470588,0.81127451
366,Cora,1433,366,0.790441176,0.794117647,0.790441176,0.791666667
618,Cora,1433,618,0.779411765,0.823529412,0.794117647,0.799019608
1256,Cora,1433,1256,0.8125,0.794117647,0.856617647,0.821078431
542,Cora,1433,542,0.834558824,0.783088235,0.783088235,0.800245098
566,Cora,1433,566,0.808823529,0.808823529,0.827205882,0.81495098
472,Cora,1433,472,0.838235294,0.816176471,0.772058824,0.808823529
