,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
635,Actor,932,635,0.2618421052631579,0.28421052631578947,0.29473684210526313,0.2802631578947368
560,Actor,932,560,0.28421052631578947,0.26973684210526316,0.2868421052631579,0.2802631578947368
36,Actor,932,36,0.28157894736842104,0.2736842105263158,0.2855263157894737,0.2802631578947368
676,Actor,932,676,0.2776315789473684,0.2802631578947368,0.28289473684210525,0.2802631578947368
664,Actor,932,664,0.2723684210526316,0.30657894736842106,0.2618421052631579,0.2802631578947368
727,Actor,932,727,0.2802631578947368,0.27631578947368424,0.28421052631578947,0.2802631578947368
616,Actor,932,616,0.2868421052631579,0.26973684210526316,0.28421052631578947,0.2802631578947368
254,Actor,932,254,0.2881578947368421,0.2789473684210526,0.2736842105263158,0.2802631578947368
493,Actor,932,493,0.29342105263157897,0.2631578947368421,0.2855263157894737,0.2807017543859649
197,Actor,932,197,0.2868421052631579,0.2618421052631579,0.29342105263157897,0.2807017543859649
178,Actor,932,178,0.28421052631578947,0.28157894736842104,0.27631578947368424,0.2807017543859649
157,Actor,932,157,0.2789473684210526,0.2789473684210526,0.28421052631578947,0.2807017543859649
757,Actor,932,757,0.28421052631578947,0.2855263157894737,0.2723684210526316,0.2807017543859649
604,Actor,932,604,0.3013157894736842,0.2578947368421053,0.28289473684210525,0.2807017543859649
17,Actor,932,17,0.2789473684210526,0.28157894736842104,0.28157894736842104,0.2807017543859649
134,Actor,932,134,0.2894736842105263,0.2894736842105263,0.2631578947368421,0.2807017543859649
752,Actor,932,752,0.28289473684210525,0.2710526315789474,0.2881578947368421,0.2807017543859649
58,Actor,932,58,0.29605263157894735,0.2736842105263158,0.2723684210526316,0.2807017543859649
113,Actor,932,113,0.2881578947368421,0.27631578947368424,0.2776315789473684,0.2807017543859649
99,Actor,932,99,0.28157894736842104,0.28157894736842104,0.2789473684210526,0.2807017543859649
461,Actor,932,461,0.28289473684210525,0.2776315789473684,0.28157894736842104,0.2807017543859649
527,Actor,932,527,0.2618421052631579,0.2894736842105263,0.29078947368421054,0.2807017543859649
149,Actor,932,149,0.2802631578947368,0.28421052631578947,0.2776315789473684,0.2807017543859649
310,Actor,932,310,0.28289473684210525,0.275,0.28421052631578947,0.2807017543859649
652,Actor,932,652,0.28289473684210525,0.29078947368421054,0.26842105263157895,0.2807017543859649
263,Actor,932,263,0.2855263157894737,0.2723684210526316,0.28421052631578947,0.2807017543859649
915,Actor,932,915,0.2710526315789474,0.2894736842105263,0.28157894736842104,0.28070175438596495
509,Actor,932,509,0.27631578947368424,0.27631578947368424,0.2894736842105263,0.28070175438596495
281,Actor,932,281,0.26973684210526316,0.29078947368421054,0.28157894736842104,0.28070175438596495
431,Actor,932,431,0.29210526315789476,0.2736842105263158,0.27631578947368424,0.28070175438596495
600,Actor,932,600,0.275,0.2855263157894737,0.28157894736842104,0.28070175438596495
